V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region (ISO),G_TOWNSIZE2: Settlement size_5 groups,V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective)
2011,-4,Missing,100000-500000,Female,32,Russian,Married,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Male,22,Tatar,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,45,Tatar,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Male,20,Russian,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Female,51,Tatar,Living together as married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,27,Other,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,32,Other,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Female,61,Other,Divorced,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,18,Other,Single,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Male,19,Other,Divorced,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,20,Tatar,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,31,Other,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,22,Tatar,Single,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,40,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,19,Tatar,Single,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,41,Other,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Female,49,Other,Divorced,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Male,19,Tatar,Single,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Female,31,Tatar,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,36,Other,Married,Middle,Lower class
2011,-4,Missing,100000-500000,Female,71,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,73,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Female,57,Russian,Single,Higher,Working class
2011,-4,Missing,100000-500000,Male,74,Russian,Separated,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,31,Other,Married,Higher,Working class
2011,-4,Missing,100000-500000,Female,38,Russian,Divorced,Middle,Working class
2011,-4,Missing,100000-500000,Male,54,Russian,Divorced,Middle,Working class
2011,-4,Missing,100000-500000,Male,72,Russian,Married,Middle,Lower class
2011,-4,Missing,100000-500000,Female,26,Russian,Divorced,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,18,Russian,Single,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,42,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,37,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,45,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,50,Russian,Widowed,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,47,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,20,Russian,Single,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,48,Russian,Divorced,Middle,Working class
2011,-4,Missing,20000-100000,Male,27,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,34,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,36,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,38,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,72,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,20000-100000,Male,52,Russian,Single,Middle,Working class
2011,-4,Missing,20000-100000,Female,62,Russian,Widowed,Middle,Working class
2011,-4,Missing,20000-100000,Female,25,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,19,Russian,Single,Middle,Working class
2011,-4,Missing,20000-100000,Female,20,Russian,Single,Middle,Lower class
2011,-4,Missing,20000-100000,Male,62,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,25,Russian,Single,Middle,Working class
2011,-4,Missing,20000-100000,Male,21,Russian,Single,Middle,Lower middle class
2011,-4,Missing,20000-100000,Male,61,Russian,Married,Middle,Lower class
2011,-4,Missing,20000-100000,Female,31,Russian,Single,Middle,Lower class
2011,-4,Missing,20000-100000,Female,61,Russian,Divorced,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,76,Russian,Living together as married,Higher,Working class
2011,-4,Missing,"Under 5,000",Female,51,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,72,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,46,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,53,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,32,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,81,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,28,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,74,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,70,Russian,Widowed,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,42,Russian,Separated,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Male,35,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,57,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,42,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,60,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Male,32,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,59,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,72,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,46,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,33,Russian,Living together as married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,53,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,47,Russian,Single,Middle,Working class
2011,-4,Missing,100000-500000,Female,73,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Female,45,Russian,Living together as married,Middle,Lower class
2011,-4,Missing,100000-500000,Male,22,Russian,Single,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,84,Russian,Widowed,Higher,Working class
2011,-4,Missing,100000-500000,Male,39,Russian,Single,Middle,Working class
2011,-4,Missing,100000-500000,Male,25,Russian,Single,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,70,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,33,Russian,Single,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,21,Russian,Single,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,54,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,33,Russian,Divorced,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,29,Russian,Single,Middle,Working class
2011,-4,Missing,100000-500000,Female,42,Russian,Separated,Higher,Upper middle class
2011,-4,Missing,20000-100000,Female,69,Russian,Widowed,Lower,Lower class
2011,-4,Missing,20000-100000,Female,23,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Male,58,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Male,33,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,49,Russian,Single,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,21,Russian,Single,Middle,Lower middle class
2011,-4,Missing,20000-100000,Male,29,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,36,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,63,Russian,Widowed,Middle,Lower class
2011,-4,Missing,20000-100000,Female,54,Russian,Separated,Middle,Working class
2011,-4,Missing,20000-100000,Male,25,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,57,Russian,Married,Middle,Don´t know
2011,-4,Missing,20000-100000,Male,35,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Male,30,Russian,Single,Higher,Working class
2011,-4,Missing,20000-100000,Female,28,Russian,Married,Higher,Working class
2011,-4,Missing,20000-100000,Female,30,Russian,Single,Middle,Working class
2011,-4,Missing,20000-100000,Female,27,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,53,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,27,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,43,Russian,Married,Middle,Upper middle class
2011,-4,Missing,20000-100000,Female,57,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,70,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,66,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,62,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,38,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,33,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,59,Russian,Divorced,Higher,Working class
2011,-4,Missing,20000-100000,Female,27,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Male,32,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Male,60,Russian,Married,Middle,Upper middle class
2011,-4,Missing,20000-100000,Male,65,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Male,27,Russian,Married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Male,27,Russian,Married,Higher,No answer
2011,-4,Missing,500000 and more,Male,35,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,28,Russian,Married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Male,51,Russian,Divorced,Middle,Working class
2011,-4,Missing,500000 and more,Female,59,Russian,Married,Higher,Lower class
2011,-4,Missing,500000 and more,Female,59,Russian,Single,Middle,Lower class
2011,-4,Missing,500000 and more,Female,68,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,44,Russian,Divorced,Middle,Working class
2011,-4,Missing,500000 and more,Female,65,Russian,Widowed,Middle,Lower class
2011,-4,Missing,500000 and more,Female,61,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,32,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,42,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,63,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,30,Russian,Married,Higher,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,500000 and more,Male,71,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,55,Russian,Widowed,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,50,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,51,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,67,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,55,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,38,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Male,81,Russian,Widowed,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,31,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Male,54,Russian,Divorced,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,62,Russian,Divorced,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,48,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,32,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,20,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,42,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,28,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Male,21,Russian,Single,Higher,Working class
2011,-4,Missing,"Under 5,000",Female,39,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,32,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Female,65,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,39,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,57,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,45,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,52,Russian,Single,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,62,Russian,Widowed,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Male,67,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,34,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,48,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,37,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,50,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,65,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,39,Russian,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Male,62,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,75,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Male,49,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,38,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,65,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,57,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,70,Russian,Widowed,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Male,70,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,55,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,44,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,61,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Female,31,Russian,Married,Middle,Lower class
2011,-4,Missing,100000-500000,Male,22,Russian,Single,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,59,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,38,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,42,Russian,Widowed,Middle,Lower class
2011,-4,Missing,100000-500000,Female,36,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,27,Russian,Divorced,Higher,Working class
2011,-4,Missing,100000-500000,Male,69,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,73,Russian,Married,Higher,Working class
2011,-4,Missing,100000-500000,Female,48,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,62,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,58,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,21,Russian,Single,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,54,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,59,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,23,Russian,Single,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,30,Russian,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Female,73,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,61,Russian,Married,Higher,Lower class
2011,-4,Missing,"Under 5,000",Male,37,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,50,Russian,Married,Higher,Lower class
2011,-4,Missing,"Under 5,000",Male,49,Russian,Married,Higher,Working class
2011,-4,Missing,5000-20000,Female,52,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,54,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,76,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Male,47,Russian,Married,Higher,Lower middle class
2011,-4,Missing,5000-20000,Female,63,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Male,51,Tatar,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,55,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Male,29,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,48,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,75,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,30,Russian,Single,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,49,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,56,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Male,73,Russian,Married,Middle,Working class
