V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,V256: Region where the interview was conducted,V253_CS: Size of town (country specific),V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective),Counts
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,25,Japanese,Single,Higher,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,28,Japanese,Single,Higher,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,30,Japanese,Married,Higher,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,30,Japanese,Single,Higher,Lower class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,30,Japanese,Single,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,32,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,32,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,32,Japanese,Single,Middle,Don´t know,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,36,Japanese,Single,Higher,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,38,Japanese,Single,Middle,Lower class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,39,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,40,Japanese,Divorced,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,41,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,42,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,43,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,44,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,44,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,45,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,45,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,46,Japanese,Single,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,48,Japanese,Divorced,Middle,Lower class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,49,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,49,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,49,Japanese,Single,Lower,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,50,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,54,Japanese,Living together as married,Higher,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,54,Japanese,Married,Higher,Don´t know,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,55,Japanese,Living together as married,Higher,Don´t know,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,57,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,58,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,63,Japanese,Married,Higher,Don´t know,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,63,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,64,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,65,Japanese,Married,Middle,Working class,2
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,66,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,67,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,69,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,70,Japanese,No answer,Lower,Lower class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,71,Japanese,Married,Higher,Working class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,71,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,74,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,74,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,77,Japanese,Married,Lower,Lower class,1
2010,-4,JP: Minami-Kanto region,JP:18 major large cities,Male,77,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,22,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,26,Japanese,Single,Higher,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,27,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,31,Japanese,Married,Higher,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,34,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,35,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,39,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,39,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,44,Japanese,Married,Higher,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,46,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,47,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,47,Japanese,Single,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,49,Japanese,Divorced,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,53,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,61,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,65,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,66,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,66,Japanese,Widowed,Middle,Lower class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,68,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,69,Japanese,Living together as married,Higher,Don´t know,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,70,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Female,79,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,21,Japanese,Single,Don´t know,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,26,Japanese,Living together as married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,30,Japanese,Single,Higher,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,34,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,37,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,38,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,38,Japanese,Single,Higher,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,41,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,43,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,48,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,48,Japanese,Separated,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,50,Japanese,Divorced,Higher,Upper middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,54,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,57,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,57,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,64,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,65,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,65,Japanese,Married,Higher,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,71,Japanese,Married,Lower,Lower class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,73,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,74,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations from 100,000 to under 200,000",Male,78,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Female,30,Japanese,Single,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Female,37,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Female,42,Japanese,No answer,Don´t know,Don´t know,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Female,43,Japanese,Living together as married,Middle,Upper class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Female,43,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Female,50,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Female,59,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Female,64,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Female,73,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Female,73,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Female,74,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Female,74,Japanese,Widowed,Lower,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,23,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,26,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,26,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,35,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,40,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,51,Japanese,Living together as married,Middle,Lower class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,53,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,55,Japanese,Separated,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,58,Japanese,Married,Lower,Lower class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,60,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,60,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,61,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,63,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,65,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,67,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,68,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,70,Japanese,Married,Lower,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,70,Japanese,Married,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,71,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations less than 100,000",Male,73,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations of 200,000 or more",Female,21,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations of 200,000 or more",Female,23,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations of 200,000 or more",Female,24,Japanese,Single,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations of 200,000 or more",Female,25,Japanese,Single,Higher,Don´t know,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations of 200,000 or more",Female,26,Japanese,Single,Middle,Working class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations of 200,000 or more",Female,28,Japanese,Single,Middle,Upper middle class,1
2010,-4,JP: Minami-Kanto region,"JP:Cities with populations of 200,000 or more",Female,31,Japanese,Divorced,Middle,Working class,1
