V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region (ISO),G_TOWNSIZE2: Settlement size_5 groups,V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective),Counts
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,53,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,54,Bundeli/Bundelkhandi,Married,Lower,Lower class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,54,Gondi,Married,Lower,Working class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,54,Hindi,Married,Lower,Lower class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,54,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,54,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,57,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,58,Malvi ,Married,Lower,Working class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,59,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,60,Hindi,Married,Lower,Lower class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,60,Hindi,Married,Lower,Working class,2
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,60,Malvi ,Married,Lower,Working class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,61,Bundeli/Bundelkhandi,Married,Lower,Working class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,61,Hindi,Married,Lower,Working class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,61,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,65,Hindi,Married,Lower,Lower class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,66,Bundeli/Bundelkhandi,Married,Lower,Lower middle class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,68,Bundeli/Bundelkhandi,Married,Lower,Lower middle class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,68,Urdu,Married,Higher,Upper middle class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,69,Bundeli/Bundelkhandi,Married,Lower,Upper class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,70,Hindi,Widowed,Lower,Lower middle class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,74,Bundeli/Bundelkhandi,Married,Lower,Upper class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,75,Bundeli/Bundelkhandi,Married,Lower,Working class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,76,Bundeli/Bundelkhandi,Married,Lower,Working class,1
2012,-4,IN-MP Madhya Pradesh,"Under 5,000",Male,77,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Female,24,Oriya,Married,Higher,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Female,26,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Female,27,Urdu,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Female,29,Urdu,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Female,37,Urdu,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Female,46,Oriya,Married,Higher,Upper middle class,1
2012,-4,IN-OR Odisha,20000-100000,Female,58,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,23,Urdu,Single,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,24,Oriya,Single,Higher,Lower middle class,2
2012,-4,IN-OR Odisha,20000-100000,Male,24,Oriya,Single,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,24,Santali,Married,Higher,Upper middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,25,Hindi,Single,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,25,Oriya,Single,Higher,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,25,Oriya,Single,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,25,Urdu,Single,Higher,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,26,Oriya,Single,Higher,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,27,Urdu,Living together as married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,28,Urdu,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,30,Oriya,Single,Higher,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,32,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,34,Oriya,Married,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,35,Oriya,Married,Higher,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,38,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,38,Oriya,Married,Higher,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,39,Oriya,Married,Higher,Upper middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,40,Oriya,Married,Higher,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,41,Oriya,Married,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,45,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,58,Santali,Living together as married,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,20000-100000,Male,64,Oriya,Single,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,18,Oriya,Living together as married,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,18,Oriya,Living together as married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,18,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,18,Oriya,Single,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,18,Santali,Living together as married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,19,No answer,Living together as married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,19,Oriya,Living together as married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,19,Oriya,Married,Higher,Upper class,1
2012,-4,IN-OR Odisha,5000-20000,Female,19,Oriya,Single,Middle,Lower class,2
2012,-4,IN-OR Odisha,5000-20000,Female,19,Oriya,Single,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,20,Oriya,Living together as married,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,20,Oriya,Living together as married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,20,Oriya,Single,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,21,Oriya,Living together as married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,21,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,21,Santali,Single,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,22,Marathi,Single,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,22,No answer,Living together as married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,22,No answer,Married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,22,Oriya,Married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,22,Oriya,Single,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,23,Oriya,Living together as married,Lower,Don´t know,1
2012,-4,IN-OR Odisha,5000-20000,Female,23,Oriya,Living together as married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,23,Oriya,Single,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Female,24,Oriya,Married,Lower,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,24,Oriya,Single,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Female,24,Oriya,Single,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,25,Oriya,Married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,25,Oriya,Single,Middle,Lower class,2
2012,-4,IN-OR Odisha,5000-20000,Female,25,Oriya,Single,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,26,No answer,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,26,Oriya,Living together as married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,29,No answer,Married,Lower,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,29,No answer,Married,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,29,Oriya,Living together as married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Female,29,Oriya,Married,Middle,Lower class,2
2012,-4,IN-OR Odisha,5000-20000,Female,29,Santali,Married,Higher,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,29,Santali,Married,Middle,Lower middle class,2
2012,-4,IN-OR Odisha,5000-20000,Female,30,Oriya,Married,Lower,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Female,30,Oriya,Married,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,31,Oriya,Married,Lower,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,31,Oriya,Married,Middle,Lower middle class,2
2012,-4,IN-OR Odisha,5000-20000,Female,32,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,32,Oriya,Married,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,32,Santali,Married,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,33,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Female,34,Oriya,Married,Lower,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Female,35,Oriya,Living together as married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,35,Oriya,Married,Middle,Lower middle class,3
2012,-4,IN-OR Odisha,5000-20000,Female,37,Oriya,Living together as married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,38,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,40,Oriya,Living together as married,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,43,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Female,43,Oriya,Single,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,44,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Female,45,Oriya,Married,Middle,Don´t know,3
2012,-4,IN-OR Odisha,5000-20000,Female,45,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,45,Oriya,Married,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,45,Oriya,Widowed,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,46,Oriya,Married,Lower,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,46,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,46,Oriya,Separated,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,46,Oriya,Separated,Lower,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,46,Santali,Married,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,49,Oriya,Married,Higher,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,50,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,52,Oriya,Living together as married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,54,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Female,54,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,56,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Female,58,Oriya,Married,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,59,No answer,Married,Lower,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,61,No answer,Married,Lower,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Female,61,Oriya,Married,Lower,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Female,69,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,18,Oriya,Married,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,18,Oriya,Single,Middle,Don´t know,3
2012,-4,IN-OR Odisha,5000-20000,Male,19,Oriya,Single,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,19,Oriya,Single,Middle,Upper middle class,3
2012,-4,IN-OR Odisha,5000-20000,Male,21,Oriya,Living together as married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,21,Oriya,Single,Higher,Upper class,1
2012,-4,IN-OR Odisha,5000-20000,Male,21,Oriya,Single,Higher,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,21,Oriya,Single,Middle,Lower middle class,2
2012,-4,IN-OR Odisha,5000-20000,Male,22,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,22,Oriya,Single,Higher,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,22,Oriya,Single,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,23,Oriya,Married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Male,23,Oriya,Single,Higher,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,23,Oriya,Single,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Male,24,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,24,Oriya,Single,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,24,Oriya,Single,Lower,Working class,2
2012,-4,IN-OR Odisha,5000-20000,Male,24,Oriya,Single,Middle,Lower class,4
2012,-4,IN-OR Odisha,5000-20000,Male,24,Oriya,Single,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,25,Oriya,Living together as married,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,25,Oriya,Married,Higher,Don´t know,1
2012,-4,IN-OR Odisha,5000-20000,Male,25,Oriya,Married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Male,25,Oriya,Single,Higher,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,25,Oriya,Single,Higher,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,25,Oriya,Single,Lower,Lower class,2
2012,-4,IN-OR Odisha,5000-20000,Male,25,Oriya,Single,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,25,Oriya,Single,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,25,Oriya,Single,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,26,Oriya,Married,Higher,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,26,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,26,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,26,Oriya,Single,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Male,27,Oriya,Married,Middle,Lower class,2
2012,-4,IN-OR Odisha,5000-20000,Male,27,Oriya,Married,Middle,Upper class,1
2012,-4,IN-OR Odisha,5000-20000,Male,28,Oriya,Married,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,28,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,28,Oriya,Married,Middle,Lower middle class,3
2012,-4,IN-OR Odisha,5000-20000,Male,28,Oriya,Married,Middle,Working class,2
2012,-4,IN-OR Odisha,5000-20000,Male,29,No answer,Married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Male,29,Oriya,Married,Higher,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,29,Oriya,Married,Middle,Lower class,3
2012,-4,IN-OR Odisha,5000-20000,Male,29,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,29,Oriya,Married,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,29,Oriya,Single,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,29,Oriya,Single,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,29,Santali,Married,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,29,Santali,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,30,Oriya,Married,Lower,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,30,Oriya,Married,Middle,Lower class,3
2012,-4,IN-OR Odisha,5000-20000,Male,30,Oriya,Married,Middle,Lower middle class,3
2012,-4,IN-OR Odisha,5000-20000,Male,30,Oriya,Married,Middle,Working class,2
2012,-4,IN-OR Odisha,5000-20000,Male,30,Oriya,Single,Higher,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,31,Oriya,Living together as married,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,31,Oriya,Married,Higher,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,31,Oriya,Married,Middle,Lower class,2
2012,-4,IN-OR Odisha,5000-20000,Male,31,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,32,Oriya,Married,Higher,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,32,Oriya,Married,Lower,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,32,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,32,Oriya,Married,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,32,Oriya,Married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Male,33,Oriya,Married,Higher,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,33,Oriya,Married,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,33,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,33,Oriya,Married,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,33,Oriya,Married,Middle,Working class,2
2012,-4,IN-OR Odisha,5000-20000,Male,34,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,35,Oriya,Married,Middle,Don´t know,1
2012,-4,IN-OR Odisha,5000-20000,Male,35,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,35,Oriya,Married,Middle,Lower middle class,2
2012,-4,IN-OR Odisha,5000-20000,Male,35,Oriya,Married,Middle,Working class,3
2012,-4,IN-OR Odisha,5000-20000,Male,35,Oriya,Single,Lower,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,35,Oriya,Single,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,36,Oriya,Married,Higher,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,36,Oriya,Married,Lower,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,36,Oriya,Married,Middle,Lower class,3
2012,-4,IN-OR Odisha,5000-20000,Male,36,Santali,Married,Middle,Lower middle class,2
2012,-4,IN-OR Odisha,5000-20000,Male,37,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,37,Oriya,Married,Middle,Lower middle class,3
2012,-4,IN-OR Odisha,5000-20000,Male,37,Oriya,Married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Male,38,Oriya,Married,Higher,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,39,Oriya,Married,Lower,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,39,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,39,Oriya,Married,Middle,Lower middle class,2
2012,-4,IN-OR Odisha,5000-20000,Male,39,Oriya,Married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Male,39,Santali,Married,Lower,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Male,40,Oriya,Married,Higher,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,40,Oriya,Married,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,40,Oriya,Married,Middle,Lower class,2
2012,-4,IN-OR Odisha,5000-20000,Male,40,Oriya,Married,Middle,Lower middle class,5
2012,-4,IN-OR Odisha,5000-20000,Male,41,Oriya,Living together as married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,41,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,41,Oriya,Married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Male,42,Oriya,Married,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,42,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,42,Oriya,Married,Middle,Lower middle class,3
2012,-4,IN-OR Odisha,5000-20000,Male,42,Santali,Married,Lower,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Male,43,Oriya,Living together as married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,43,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,44,Oriya,Married,Lower,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,45,Oriya,Married,Higher,Upper class,1
2012,-4,IN-OR Odisha,5000-20000,Male,45,Oriya,Married,Middle,Lower class,3
2012,-4,IN-OR Odisha,5000-20000,Male,45,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,45,Oriya,Married,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,45,Oriya,Single,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,45,Santali,Married,Lower,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Male,46,No answer,Married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Male,46,Oriya,Married,Higher,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,46,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,46,Oriya,Married,Middle,Lower middle class,2
2012,-4,IN-OR Odisha,5000-20000,Male,47,Oriya,Married,Middle,Lower class,4
2012,-4,IN-OR Odisha,5000-20000,Male,47,Oriya,Married,Middle,Lower middle class,4
2012,-4,IN-OR Odisha,5000-20000,Male,47,Oriya,Married,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,47,Oriya,Married,Middle,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Male,48,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,48,Oriya,Married,Middle,Lower middle class,3
2012,-4,IN-OR Odisha,5000-20000,Male,49,Oriya,Married,Higher,Don´t know,1
2012,-4,IN-OR Odisha,5000-20000,Male,49,Oriya,Married,Lower,Upper class,1
2012,-4,IN-OR Odisha,5000-20000,Male,49,Oriya,Married,Middle,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,49,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,50,Oriya,Married,Middle,Lower class,2
2012,-4,IN-OR Odisha,5000-20000,Male,50,Oriya,Married,Middle,Lower middle class,5
2012,-4,IN-OR Odisha,5000-20000,Male,50,Santali,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,51,Oriya,Married,Lower,Lower class,1
2012,-4,IN-OR Odisha,5000-20000,Male,51,Oriya,Married,Lower,Working class,1
2012,-4,IN-OR Odisha,5000-20000,Male,51,Oriya,Married,Middle,Don´t know,1
2012,-4,IN-OR Odisha,5000-20000,Male,51,Oriya,Married,Middle,Lower middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,51,Santali,Married,Lower,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,52,Oriya,Married,Middle,Lower middle class,2
2012,-4,IN-OR Odisha,5000-20000,Male,53,Oriya,Single,Middle,Upper middle class,1
2012,-4,IN-OR Odisha,5000-20000,Male,54,Oriya,Married,Higher,Lower middle class,1
